com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
13335,589b69ce-3c02-4a42-a9f6-f93a7b5f88ea.binning_data.json,7064729,6000,0,2019-05-02 11:25:22.756,com.sec.android.app.shealth,2019-05-01 14:28:15.329,589b69ce-3c02-4a42-a9f6-f93a7b5f88ea.source_info.json,1.452453,10261.188,545.0299,13335,VfS0qUERdZ,com.sec.android.app.shealth,0,589b69ce-3c02-4a42-a9f6-f93a7b5f88ea.achievement.json,589b69ce-3c02-4a42-a9f6-f93a7b5f88ea,1556755200000,
10251,517dc2bd-6d66-4a54-8db8-f578b3665c87.binning_data.json,5548237,6000,0,2019-05-16 14:00:00.870,com.sec.android.app.shealth,2019-05-16 14:00:00.870,,1.75,7851.03,417.90997,10251,NakFKIhnVg,com.sec.android.app.shealth,4955,517dc2bd-6d66-4a54-8db8-f578b3665c87.achievement.json,517dc2bd-6d66-4a54-8db8-f578b3665c87,1557964800000,
21918,be048286-e2ad-4fd5-a2d0-d89e4500ef48.binning_data.json,11870455,6000,100,2019-06-11 13:52:50.928,com.sec.android.app.shealth,2019-06-10 14:05:07.466,be048286-e2ad-4fd5-a2d0-d89e4500ef48.source_info.json,1.4131267,16774.459,898.8499,21818,VfS0qUERdZ,com.sec.android.app.shealth,0,be048286-e2ad-4fd5-a2d0-d89e4500ef48.achievement.json,be048286-e2ad-4fd5-a2d0-d89e4500ef48,1560211200000,
20911,28bfa511-e11c-4da0-8165-ac60016ef9ec.binning_data.json,11291564,6000,115,2019-05-04 13:53:59.415,com.sec.android.app.shealth,2019-05-03 14:12:34.234,28bfa511-e11c-4da0-8165-ac60016ef9ec.source_info.json,1.4375801,16232.529,860.4199,20796,VfS0qUERdZ,com.sec.android.app.shealth,0,28bfa511-e11c-4da0-8165-ac60016ef9ec.achievement.json,28bfa511-e11c-4da0-8165-ac60016ef9ec,1556928000000,
20911,2bbba27f-6126-472d-8994-b2150ab293a8.binning_data.json,11291450,6000,115,2019-05-04 14:00:02.031,com.sec.android.app.shealth,2019-05-04 14:00:02.031,,6.9448595,16232.529,860.4199,20796,NakFKIhnVg,com.sec.android.app.shealth,11061,2bbba27f-6126-472d-8994-b2150ab293a8.achievement.json,2bbba27f-6126-472d-8994-b2150ab293a8,1556928000000,
8225,6bdee082-6b5f-49ee-90a3-3f3d368753d8.binning_data.json,4621647,6000,6,2019-05-19 14:00:01.600,com.sec.android.app.shealth,2019-05-19 14:00:01.600,,1.9773706,6327.5,340.20996,8219,NakFKIhnVg,com.sec.android.app.shealth,5300,6bdee082-6b5f-49ee-90a3-3f3d368753d8.achievement.json,6bdee082-6b5f-49ee-90a3-3f3d368753d8,1558224000000,
5150,a4182319-4dec-4acd-acbc-6e3aef283e2e.binning_data.json,2745145,6000,4,2019-06-14 12:30:29.422,com.sec.android.app.shealth,2019-06-13 14:28:52.851,a4182319-4dec-4acd-acbc-6e3aef283e2e.source_info.json,1.419535,3896.8298,219.23997,5146,VfS0qUERdZ,com.sec.android.app.shealth,0,a4182319-4dec-4acd-acbc-6e3aef283e2e.achievement.json,a4182319-4dec-4acd-acbc-6e3aef283e2e,1560470400000,
12715,0e67be3f-4e36-460c-9678-521ffcc3de46.binning_data.json,6854860,6000,0,2019-05-22 14:00:01.815,com.sec.android.app.shealth,2019-05-22 14:00:01.815,,1.6488334,9905.061,514.14996,12715,NakFKIhnVg,com.sec.android.app.shealth,8891,0e67be3f-4e36-460c-9678-521ffcc3de46.achievement.json,0e67be3f-4e36-460c-9678-521ffcc3de46,1558483200000,
19129,96245e52-5bb7-49b9-b172-0598f75676fc.binning_data.json,11200112,6000,0,2019-05-07 13:49:36.447,com.sec.android.app.shealth,2019-05-06 14:38:16.072,96245e52-5bb7-49b9-b172-0598f75676fc.source_info.json,1.2800729,14336.96,788.6099,19129,VfS0qUERdZ,com.sec.android.app.shealth,0,96245e52-5bb7-49b9-b172-0598f75676fc.achievement.json,96245e52-5bb7-49b9-b172-0598f75676fc,1557187200000,
9591,27a5ff82-dd0a-48de-aca4-4a6b4a9345a9.binning_data.json,5083844,6000,151,2019-05-08 13:08:46.803,com.sec.android.app.shealth,2019-05-07 23:32:26.740,27a5ff82-dd0a-48de-aca4-4a6b4a9345a9.source_info.json,1.4630818,7438.08,398.24997,9440,VfS0qUERdZ,com.sec.android.app.shealth,0,27a5ff82-dd0a-48de-aca4-4a6b4a9345a9.achievement.json,27a5ff82-dd0a-48de-aca4-4a6b4a9345a9,1557273600000,
7657,c79c7898-4351-47d9-8eda-aee520cfbcf1.binning_data.json,4218004,6000,30,2019-05-18 14:00:00.633,com.sec.android.app.shealth,2019-05-18 14:00:00.633,,2.3461146,5911.1597,317.02994,7627,NakFKIhnVg,com.sec.android.app.shealth,2787,c79c7898-4351-47d9-8eda-aee520cfbcf1.achievement.json,c79c7898-4351-47d9-8eda-aee520cfbcf1,1558137600000,
464,581a018f-3268-48e9-a6a8-d642e3582411.binning_data.json,254938,6000,0,2019-05-25 14:00:00.749,com.sec.android.app.shealth,2019-05-25 14:00:00.749,,1.5621287,349.48,21.16,464,NakFKIhnVg,com.sec.android.app.shealth,0,581a018f-3268-48e9-a6a8-d642e3582411.achievement.json,581a018f-3268-48e9-a6a8-d642e3582411,1558742400000,
8915,0fb786c3-cc3e-4525-bf27-6f71ff71689c.binning_data.json,4674558,6000,35,2019-05-10 14:00:01.067,com.sec.android.app.shealth,2019-05-10 02:58:54.326,0fb786c3-cc3e-4525-bf27-6f71ff71689c.source_info.json,1.4715123,6878.67,375.58997,8880,VfS0qUERdZ,com.sec.android.app.shealth,0,0fb786c3-cc3e-4525-bf27-6f71ff71689c.achievement.json,0fb786c3-cc3e-4525-bf27-6f71ff71689c,1557446400000,
15758,aada2e5b-c76b-4ace-bedf-a1909dda2ca0.binning_data.json,8730101,6000,41,2019-05-12 14:00:01.194,com.sec.android.app.shealth,2019-05-10 14:09:25.365,aada2e5b-c76b-4ace-bedf-a1909dda2ca0.source_info.json,1.3848761,12090.11,652.25995,15717,VfS0qUERdZ,com.sec.android.app.shealth,0,aada2e5b-c76b-4ace-bedf-a1909dda2ca0.achievement.json,aada2e5b-c76b-4ace-bedf-a1909dda2ca0,1557532800000,
10159,2cd65c58-07ce-427f-9e02-cab738f63f1d.binning_data.json,5541276,6000,10,2019-05-21 14:00:01.431,com.sec.android.app.shealth,2019-05-21 14:00:01.431,,1.7574997,7835.4,420.07996,10149,NakFKIhnVg,com.sec.android.app.shealth,1303,2cd65c58-07ce-427f-9e02-cab738f63f1d.achievement.json,2cd65c58-07ce-427f-9e02-cab738f63f1d,1558396800000,
18722,af2abe07-972e-4d84-8e43-acbf41005115.binning_data.json,10026440,6000,44,2019-05-28 14:00:01.014,com.sec.android.app.shealth,2019-05-28 14:00:01.014,,3.3671067,14235.71,773.2399,18678,NakFKIhnVg,com.sec.android.app.shealth,9033,af2abe07-972e-4d84-8e43-acbf41005115.achievement.json,af2abe07-972e-4d84-8e43-acbf41005115,1559001600000,
13335,2d7c90b4-dcf7-4b63-8e7f-2e81d4bb81cc.binning_data.json,7064661,6000,0,2019-05-02 14:00:00.883,com.sec.android.app.shealth,2019-05-02 14:00:00.883,,1.8611113,10261.188,545.0299,13335,NakFKIhnVg,com.sec.android.app.shealth,7901,2d7c90b4-dcf7-4b63-8e7f-2e81d4bb81cc.achievement.json,2d7c90b4-dcf7-4b63-8e7f-2e81d4bb81cc,1556755200000,
8913,4b16a1a3-4a02-48e8-ac9f-855252c1bfd8.binning_data.json,4633846,6000,11,2019-05-24 14:00:01.053,com.sec.android.app.shealth,2019-05-24 14:00:01.053,,1.820857,6965.5,366.93997,8902,NakFKIhnVg,com.sec.android.app.shealth,5242,4b16a1a3-4a02-48e8-ac9f-855252c1bfd8.achievement.json,4b16a1a3-4a02-48e8-ac9f-855252c1bfd8,1558656000000,
8417,94d25d79-a61f-4079-9866-69e629347f4f.binning_data.json,4346497,6000,33,2019-06-17 13:31:08.739,com.sec.android.app.shealth,2019-06-17 02:54:44.725,94d25d79-a61f-4079-9866-69e629347f4f.source_info.json,1.4919276,6484.6597,345.30997,8384,VfS0qUERdZ,com.sec.android.app.shealth,0,94d25d79-a61f-4079-9866-69e629347f4f.achievement.json,94d25d79-a61f-4079-9866-69e629347f4f,1560729600000,
9408,f94b7ebd-31d2-4b59-bb3b-eee71803780b.binning_data.json,4832298,6000,224,2019-05-15 14:00:01.040,com.sec.android.app.shealth,2019-05-13 15:03:49.918,f94b7ebd-31d2-4b59-bb3b-eee71803780b.source_info.json,1.5270456,7379.14,404.42993,9184,VfS0qUERdZ,com.sec.android.app.shealth,0,f94b7ebd-31d2-4b59-bb3b-eee71803780b.achievement.json,f94b7ebd-31d2-4b59-bb3b-eee71803780b,1557792000000,
2371,5cef3666-03cf-4120-931f-4d50e480e306.binning_data.json,1301301,6000,18,2019-05-06 11:09:02.673,com.sec.android.app.shealth,2019-05-04 14:00:02.416,5cef3666-03cf-4120-931f-4d50e480e306.source_info.json,1.3624594,1772.97,102.83,2353,VfS0qUERdZ,com.sec.android.app.shealth,0,5cef3666-03cf-4120-931f-4d50e480e306.achievement.json,5cef3666-03cf-4120-931f-4d50e480e306,1557100800000,
11772,8d080489-c09a-4848-8363-1453c62dcc61.binning_data.json,6256784,6000,11,2019-05-27 14:00:00.685,com.sec.android.app.shealth,2019-05-27 14:00:00.685,,1.8996668,8968.37,481.83997,11761,NakFKIhnVg,com.sec.android.app.shealth,1210,8d080489-c09a-4848-8363-1453c62dcc61.achievement.json,8d080489-c09a-4848-8363-1453c62dcc61,1558915200000,
12703,0bb8c8b4-3c01-4812-9a7d-80ad22ede449.binning_data.json,6783037,6000,6,2019-06-20 08:55:04.201,com.sec.android.app.shealth,2019-06-19 15:52:45.668,0bb8c8b4-3c01-4812-9a7d-80ad22ede449.source_info.json,1.4334066,9722.85,521.05,12697,VfS0qUERdZ,com.sec.android.app.shealth,0,0bb8c8b4-3c01-4812-9a7d-80ad22ede449.achievement.json,0bb8c8b4-3c01-4812-9a7d-80ad22ede449,1560988800000,
8528,708ace99-f925-48e7-b51c-544f432b99c8.binning_data.json,4598252,6000,2,2019-05-31 14:00:02.104,com.sec.android.app.shealth,2019-05-31 14:00:02.104,,2.3888886,6505.66,351.99,8526,NakFKIhnVg,com.sec.android.app.shealth,2732,708ace99-f925-48e7-b51c-544f432b99c8.achievement.json,708ace99-f925-48e7-b51c-544f432b99c8,1559260800000,
9591,c9768dfb-7161-4e6d-aad0-f0f3d66e7e43.binning_data.json,5083782,6000,151,2019-05-08 14:00:01.159,com.sec.android.app.shealth,2019-05-08 14:00:01.159,,2.3333333,7438.08,398.24997,9440,NakFKIhnVg,com.sec.android.app.shealth,0,c9768dfb-7161-4e6d-aad0-f0f3d66e7e43.achievement.json,c9768dfb-7161-4e6d-aad0-f0f3d66e7e43,1557273600000,
6361,0d16c4e3-fafc-4ab9-b253-5b9863e7dbb4.binning_data.json,3620656,6000,0,2019-05-13 13:27:33.135,com.sec.android.app.shealth,2019-05-12 16:01:30.214,0d16c4e3-fafc-4ab9-b253-5b9863e7dbb4.source_info.json,1.325478,4799.1,260.19998,6361,VfS0qUERdZ,com.sec.android.app.shealth,0,0d16c4e3-fafc-4ab9-b253-5b9863e7dbb4.achievement.json,0d16c4e3-fafc-4ab9-b253-5b9863e7dbb4,1557705600000,
7573,3f033399-de58-4913-86bf-d62f3b39f11c.binning_data.json,3949605,6000,10,2019-05-17 09:55:01.324,com.sec.android.app.shealth,2019-05-17 03:02:45.809,3f033399-de58-4913-86bf-d62f3b39f11c.source_info.json,1.4987397,5919.43,311.99,7563,VfS0qUERdZ,com.sec.android.app.shealth,0,3f033399-de58-4913-86bf-d62f3b39f11c.achievement.json,3f033399-de58-4913-86bf-d62f3b39f11c,1558051200000,
10436,a0e30116-c0da-4fe5-bec2-961be001b83c.binning_data.json,5337279,6000,87,2019-06-03 14:00:01.195,com.sec.android.app.shealth,2019-06-03 14:00:01.195,,5.7777777,8193.19,438.17996,10349,NakFKIhnVg,com.sec.android.app.shealth,7245,a0e30116-c0da-4fe5-bec2-961be001b83c.achievement.json,a0e30116-c0da-4fe5-bec2-961be001b83c,1559520000000,
8683,de82242a-545d-4efe-ae48-8c83190b3ea2.binning_data.json,4530977,6000,5,2019-05-30 14:00:00.650,com.sec.android.app.shealth,2019-05-30 14:00:00.650,,1.7954654,6658.12,354.22998,8678,NakFKIhnVg,com.sec.android.app.shealth,4653,de82242a-545d-4efe-ae48-8c83190b3ea2.achievement.json,de82242a-545d-4efe-ae48-8c83190b3ea2,1559174400000,
15758,98feb016-b03d-41c2-8970-8c3a608ebd6f.binning_data.json,8730018,6000,41,2019-05-11 14:00:27.359,com.sec.android.app.shealth,2019-05-11 14:00:00.911,,2.416667,12090.11,652.25995,15717,NakFKIhnVg,com.sec.android.app.shealth,8174,98feb016-b03d-41c2-8970-8c3a608ebd6f.achievement.json,98feb016-b03d-41c2-8970-8c3a608ebd6f,1557532800000,
9897,30aa9b46-08a0-483b-995e-48da51550f01.binning_data.json,5374667,6000,12,2019-06-06 14:08:56.206,com.sec.android.app.shealth,2019-06-06 14:00:00.876,,2.3260972,7643.32,405.00995,9885,NakFKIhnVg,com.sec.android.app.shealth,4330,30aa9b46-08a0-483b-995e-48da51550f01.achievement.json,30aa9b46-08a0-483b-995e-48da51550f01,1559779200000,
9123,4cdb25de-6953-4bbd-ab72-909ca39c59f8.binning_data.json,4816279,6000,3,2019-06-23 13:18:55.476,com.sec.android.app.shealth,2019-06-22 14:55:54.955,4cdb25de-6953-4bbd-ab72-909ca39c59f8.source_info.json,1.4615141,7039.06,372.25,9120,VfS0qUERdZ,com.sec.android.app.shealth,0,4cdb25de-6953-4bbd-ab72-909ca39c59f8.achievement.json,4cdb25de-6953-4bbd-ab72-909ca39c59f8,1561248000000,
9408,51b40e69-357e-44e5-8193-aef4db10da48.binning_data.json,4832242,6000,224,2019-05-14 14:00:45.556,com.sec.android.app.shealth,2019-05-14 14:00:00.956,,4.4823337,7379.14,404.42993,9184,NakFKIhnVg,com.sec.android.app.shealth,2666,51b40e69-357e-44e5-8193-aef4db10da48.achievement.json,51b40e69-357e-44e5-8193-aef4db10da48,1557792000000,
8975,a0f9cb1a-ea87-40d6-af7d-e1d07e693545.binning_data.json,4969434,6000,5,2019-06-02 14:04:47.607,com.sec.android.app.shealth,2019-06-02 14:00:00.903,,2.9166667,6855.02,366.15997,8970,NakFKIhnVg,com.sec.android.app.shealth,3503,a0f9cb1a-ea87-40d6-af7d-e1d07e693545.achievement.json,a0f9cb1a-ea87-40d6-af7d-e1d07e693545,1559433600000,
11958,6e80fe23-cccc-470f-87e1-069bb2c405b2.binning_data.json,6681698,6000,31,2019-06-09 14:00:00.698,com.sec.android.app.shealth,2019-06-09 14:00:00.698,,2.6697888,9064.439,490.75992,11927,NakFKIhnVg,com.sec.android.app.shealth,7433,6e80fe23-cccc-470f-87e1-069bb2c405b2.achievement.json,6e80fe23-cccc-470f-87e1-069bb2c405b2,1560038400000,
10251,e1343907-930f-461e-bb94-8b31e706744c.binning_data.json,5548277,6000,0,2019-05-16 10:14:23.420,com.sec.android.app.shealth,2019-05-15 15:14:28.514,e1343907-930f-461e-bb94-8b31e706744c.source_info.json,1.4150392,7851.03,417.90997,10251,VfS0qUERdZ,com.sec.android.app.shealth,0,e1343907-930f-461e-bb94-8b31e706744c.achievement.json,e1343907-930f-461e-bb94-8b31e706744c,1557964800000,
11969,237c85f9-6625-4d2a-ac46-6bab81634e54.binning_data.json,6378005,6000,226,2019-06-26 13:41:05.434,com.sec.android.app.shealth,2019-06-25 14:59:08.680,237c85f9-6625-4d2a-ac46-6bab81634e54.source_info.json,1.4509271,9254.0205,501.58997,11743,VfS0qUERdZ,com.sec.android.app.shealth,0,237c85f9-6625-4d2a-ac46-6bab81634e54.achievement.json,237c85f9-6625-4d2a-ac46-6bab81634e54,1561507200000,
5654,6bb3ff5a-330f-41f7-ae0c-bc902efbeab0.binning_data.json,3044770,6000,1,2019-06-05 14:00:00.717,com.sec.android.app.shealth,2019-06-05 14:00:00.717,,1.6388887,4290.6997,231.19998,5653,NakFKIhnVg,com.sec.android.app.shealth,2116,6bb3ff5a-330f-41f7-ae0c-bc902efbeab0.achievement.json,6bb3ff5a-330f-41f7-ae0c-bc902efbeab0,1559692800000,
16057,af386eb2-0a38-4b7b-a65a-58fd1de062ea.binning_data.json,7011228,6000,6548,2019-06-12 14:00:00.812,com.sec.android.app.shealth,2019-06-12 14:00:00.812,,5.6388893,15802.71,1058.7902,9509,NakFKIhnVg,com.sec.android.app.shealth,8633,af386eb2-0a38-4b7b-a65a-58fd1de062ea.achievement.json,af386eb2-0a38-4b7b-a65a-58fd1de062ea,1560297600000,
7573,30426038-4254-4529-8431-f251785e3ced.binning_data.json,3949578,6000,10,2019-05-17 14:00:02.228,com.sec.android.app.shealth,2019-05-17 14:00:02.228,,1.7891667,5919.43,311.99,7563,NakFKIhnVg,com.sec.android.app.shealth,4429,30426038-4254-4529-8431-f251785e3ced.achievement.json,30426038-4254-4529-8431-f251785e3ced,1558051200000,
4324,4752c0a3-36bb-42b2-9b05-3601b7cc104f.binning_data.json,2266465,6000,59,2019-05-20 10:35:02.980,com.sec.android.app.shealth,2019-05-19 22:45:39.743,4752c0a3-36bb-42b2-9b05-3601b7cc104f.source_info.json,1.5066143,3414.69,179.06998,4265,VfS0qUERdZ,com.sec.android.app.shealth,0,4752c0a3-36bb-42b2-9b05-3601b7cc104f.achievement.json,4752c0a3-36bb-42b2-9b05-3601b7cc104f,1558310400000,
4222,bcfa1b61-eeba-48d8-ba26-38187928b39f.binning_data.json,2309251,6000,0,2019-06-15 14:00:00.747,com.sec.android.app.shealth,2019-06-15 14:00:00.747,,2.5867887,3239.1401,171.78,4222,NakFKIhnVg,com.sec.android.app.shealth,1820,bcfa1b61-eeba-48d8-ba26-38187928b39f.achievement.json,bcfa1b61-eeba-48d8-ba26-38187928b39f,1560556800000,
4324,598670b7-43bf-4de0-9498-1df618d095ed.binning_data.json,2266440,6000,59,2019-05-20 14:00:02.107,com.sec.android.app.shealth,2019-05-20 14:00:02.107,,3.1808083,3414.69,179.06998,4265,NakFKIhnVg,com.sec.android.app.shealth,0,598670b7-43bf-4de0-9498-1df618d095ed.achievement.json,598670b7-43bf-4de0-9498-1df618d095ed,1558310400000,
5014,371f354d-3ef3-466b-8d4f-33673877982d.binning_data.json,2650078,6000,0,2019-06-08 14:00:00.966,com.sec.android.app.shealth,2019-06-08 14:00:00.966,,1.6944444,3855.1,210.34,5014,NakFKIhnVg,com.sec.android.app.shealth,0,371f354d-3ef3-466b-8d4f-33673877982d.achievement.json,371f354d-3ef3-466b-8d4f-33673877982d,1559952000000,
14196,c1a4bb7a-c830-4705-88b2-be4cac94f187.binning_data.json,7464877,6000,40,2019-05-23 12:51:55.810,com.sec.android.app.shealth,2019-05-22 14:35:03.605,c1a4bb7a-c830-4705-88b2-be4cac94f187.source_info.json,1.492417,11140.71,586.41,14156,VfS0qUERdZ,com.sec.android.app.shealth,0,c1a4bb7a-c830-4705-88b2-be4cac94f187.achievement.json,c1a4bb7a-c830-4705-88b2-be4cac94f187,1558569600000,
10242,27bd1478-35ca-4237-9c87-727f4ad4f0dd.binning_data.json,5668127,6000,8,2019-06-29 13:14:47.653,com.sec.android.app.shealth,2019-06-29 01:41:38.149,27bd1478-35ca-4237-9c87-727f4ad4f0dd.source_info.json,1.3790745,7816.77,420.8,10234,VfS0qUERdZ,com.sec.android.app.shealth,0,27bd1478-35ca-4237-9c87-727f4ad4f0dd.achievement.json,27bd1478-35ca-4237-9c87-727f4ad4f0dd,1561766400000,
8622,9df0bf85-77bc-4770-8ffd-002bf8c0308b.binning_data.json,4529681,6000,7,2019-06-18 14:00:11.405,com.sec.android.app.shealth,2019-06-18 14:00:11.405,,3.063584,6657.79,350.31998,8615,NakFKIhnVg,com.sec.android.app.shealth,4555,9df0bf85-77bc-4770-8ffd-002bf8c0308b.achievement.json,9df0bf85-77bc-4770-8ffd-002bf8c0308b,1560816000000,
21918,ad51d15f-016e-4b37-b9d6-c26f0d0370b6.binning_data.json,11870342,6000,100,2019-06-11 14:00:00.939,com.sec.android.app.shealth,2019-06-11 14:00:00.939,,3.1111114,16774.459,898.8499,21818,NakFKIhnVg,com.sec.android.app.shealth,9384,ad51d15f-016e-4b37-b9d6-c26f0d0370b6.achievement.json,ad51d15f-016e-4b37-b9d6-c26f0d0370b6,1560211200000,
10361,66d790a2-06cb-4064-aff1-563b6d7ab9bf.binning_data.json,5689661,6000,15,2019-06-21 14:00:00.720,com.sec.android.app.shealth,2019-06-21 14:00:00.720,,2.0427573,7887.56,421.39996,10346,NakFKIhnVg,com.sec.android.app.shealth,3647,66d790a2-06cb-4064-aff1-563b6d7ab9bf.achievement.json,66d790a2-06cb-4064-aff1-563b6d7ab9bf,1561075200000,
5539,c3c278aa-d794-4d97-b1ef-ff3f1a440dfd.binning_data.json,3016329,6000,93,2019-05-26 13:52:18.096,com.sec.android.app.shealth,2019-05-25 17:49:37.581,c3c278aa-d794-4d97-b1ef-ff3f1a440dfd.source_info.json,1.4336694,4324.42,232.11996,5446,VfS0qUERdZ,com.sec.android.app.shealth,0,c3c278aa-d794-4d97-b1ef-ff3f1a440dfd.achievement.json,c3c278aa-d794-4d97-b1ef-ff3f1a440dfd,1558828800000,
14196,b4ed01a7-9a8e-417d-a004-e8cb5e1c73dc.binning_data.json,7464817,6000,40,2019-05-23 14:00:01.865,com.sec.android.app.shealth,2019-05-23 14:00:01.865,,2.9166667,11140.71,586.41,14156,NakFKIhnVg,com.sec.android.app.shealth,6603,b4ed01a7-9a8e-417d-a004-e8cb5e1c73dc.achievement.json,b4ed01a7-9a8e-417d-a004-e8cb5e1c73dc,1558569600000,
7538,1b551d09-dd98-4246-b44e-be21d23a5655.binning_data.json,4132764,6000,1,2019-07-02 12:40:41.444,com.sec.android.app.shealth,2019-07-01 14:32:41.297,1b551d09-dd98-4246-b44e-be21d23a5655.source_info.json,1.3760111,5686.73,313.28,7537,VfS0qUERdZ,com.sec.android.app.shealth,0,1b551d09-dd98-4246-b44e-be21d23a5655.achievement.json,1b551d09-dd98-4246-b44e-be21d23a5655,1562025600000,
8673,fe6384cc-613b-49c3-abad-9ba57c574fb6.binning_data.json,4734683,6000,38,2019-06-24 14:00:01.096,com.sec.android.app.shealth,2019-06-24 14:00:01.096,,3.6944447,6669.6997,355.84998,8635,NakFKIhnVg,com.sec.android.app.shealth,4070,fe6384cc-613b-49c3-abad-9ba57c574fb6.achievement.json,fe6384cc-613b-49c3-abad-9ba57c574fb6,1561334400000,
5539,b621038e-4126-4671-b947-82206a2f9876.binning_data.json,3016289,6000,93,2019-05-26 14:00:00.826,com.sec.android.app.shealth,2019-05-26 14:00:00.826,,3.4626288,4324.42,232.11996,5446,NakFKIhnVg,com.sec.android.app.shealth,0,b621038e-4126-4671-b947-82206a2f9876.achievement.json,b621038e-4126-4671-b947-82206a2f9876,1558828800000,
8225,44de233b-76b7-4fed-9f29-46a4b4b1b947.binning_data.json,4621694,6000,6,2019-05-19 13:30:25.767,com.sec.android.app.shealth,2019-05-18 14:13:14.982,44de233b-76b7-4fed-9f29-46a4b4b1b947.source_info.json,1.3690866,6327.5,340.20996,8219,VfS0qUERdZ,com.sec.android.app.shealth,0,44de233b-76b7-4fed-9f29-46a4b4b1b947.achievement.json,44de233b-76b7-4fed-9f29-46a4b4b1b947,1558224000000,
16246,dfbbbdf4-586f-41be-b26f-8f2d0ceab326.binning_data.json,8890690,6000,217,2019-07-05 13:58:46.066,com.sec.android.app.shealth,2019-07-04 15:56:13.583,dfbbbdf4-586f-41be-b26f-8f2d0ceab326.source_info.json,1.4099613,12535.53,674.7999,16029,VfS0qUERdZ,com.sec.android.app.shealth,0,dfbbbdf4-586f-41be-b26f-8f2d0ceab326.achievement.json,dfbbbdf4-586f-41be-b26f-8f2d0ceab326,1562284800000,
9146,20bf7d9b-5e20-4a84-a11f-5dac326a41bd.binning_data.json,4978586,6000,0,2019-06-27 14:00:00.949,com.sec.android.app.shealth,2019-06-27 14:00:00.949,,1.7222222,7038.0303,368.50998,9146,NakFKIhnVg,com.sec.android.app.shealth,4470,20bf7d9b-5e20-4a84-a11f-5dac326a41bd.achievement.json,20bf7d9b-5e20-4a84-a11f-5dac326a41bd,1561593600000,
5150,d6bf1bbf-c71d-4c89-bb19-b37913ff7e6f.binning_data.json,2745102,6000,4,2019-06-14 14:00:01.953,com.sec.android.app.shealth,2019-06-14 14:00:01.953,,2.0277777,3896.8298,219.23997,5146,NakFKIhnVg,com.sec.android.app.shealth,1087,d6bf1bbf-c71d-4c89-bb19-b37913ff7e6f.achievement.json,d6bf1bbf-c71d-4c89-bb19-b37913ff7e6f,1560470400000,
4888,4b174429-552f-40ae-875c-68c3f3ed6175.binning_data.json,2579351,6000,0,2019-05-29 14:00:00.672,com.sec.android.app.shealth,2019-05-29 14:00:00.672,,1.7257102,3624.8997,206.10995,4888,NakFKIhnVg,com.sec.android.app.shealth,0,4b174429-552f-40ae-875c-68c3f3ed6175.achievement.json,4b174429-552f-40ae-875c-68c3f3ed6175,1559088000000,
15431,29a7b271-3633-4ccf-9fcd-af4340dfd05c.binning_data.json,8583240,6000,29,2019-06-30 14:00:01.231,com.sec.android.app.shealth,2019-06-30 14:00:01.231,,2.6111114,11765.91,628.38995,15402,NakFKIhnVg,com.sec.android.app.shealth,7550,29a7b271-3633-4ccf-9fcd-af4340dfd05c.achievement.json,29a7b271-3633-4ccf-9fcd-af4340dfd05c,1561852800000,
10427,2fe7597b-3e04-4e14-8bc4-b226c0a8946d.binning_data.json,5355967,6000,9,2019-07-08 09:55:10.093,com.sec.android.app.shealth,2019-07-08 01:42:20.851,2fe7597b-3e04-4e14-8bc4-b226c0a8946d.source_info.json,1.4938426,8000.9717,430.16986,10418,VfS0qUERdZ,com.sec.android.app.shealth,0,2fe7597b-3e04-4e14-8bc4-b226c0a8946d.achievement.json,2fe7597b-3e04-4e14-8bc4-b226c0a8946d,1562544000000,
8417,8a32438a-6625-4c28-86a0-e1b936944bb1.binning_data.json,4346444,6000,33,2019-06-17 14:00:01.212,com.sec.android.app.shealth,2019-06-17 14:00:01.212,,2.6866136,6484.6597,345.30997,8384,NakFKIhnVg,com.sec.android.app.shealth,3300,8a32438a-6625-4c28-86a0-e1b936944bb1.achievement.json,8a32438a-6625-4c28-86a0-e1b936944bb1,1560729600000,
12715,5d7f69d5-93c8-40ea-9269-c1f98c8d100b.binning_data.json,6854903,6000,0,2019-05-22 13:46:47.548,com.sec.android.app.shealth,2019-05-22 02:00:21.889,5d7f69d5-93c8-40ea-9269-c1f98c8d100b.source_info.json,1.4449599,9905.061,514.14996,12715,VfS0qUERdZ,com.sec.android.app.shealth,0,5d7f69d5-93c8-40ea-9269-c1f98c8d100b.achievement.json,5d7f69d5-93c8-40ea-9269-c1f98c8d100b,1558483200000,
